Date,ahuDat,ahuStatic,hws,oat,vavDat,vavDpr,vavHtg,znt
2018-02-01 11:00:02.794000-06:00,64.2733,0.43081074953079224,162.1194,2.684,113.8959,70.0,100.0,71.6856
2018-02-01 11:00:06.656000-06:00,64.2733,0.43081074953079224,164.7948,2.684,113.8959,70.0,100.0,71.6856
2018-02-01 11:00:06.704000-06:00,64.2733,0.43081074953079224,164.7948,3.1334,113.8959,70.0,100.0,71.6856
2018-02-01 11:15:02.915000-06:00,64.2733,0.43081074953079224,164.7948,3.1334,114.2964,70.0,100.0,71.6856
2018-02-01 11:15:02.929000-06:00,64.2733,0.43081074953079224,164.7948,3.1334,114.2964,70.0,100.0,71.622
2018-02-01 11:15:06.648000-06:00,64.2733,0.43081074953079224,159.7509,3.1334,114.2964,70.0,100.0,71.622
2018-02-01 11:15:06.714000-06:00,64.2733,0.43081074953079224,159.7509,2.9521,114.2964,70.0,100.0,71.622
2018-02-01 11:30:02.971000-06:00,64.2733,0.43081074953079224,159.7509,2.9521,113.7832,70.0,100.0,71.622
2018-02-01 11:30:02.985000-06:00,64.2733,0.43081074953079224,159.7509,2.9521,113.7832,70.0,100.0,71.8799
2018-02-01 11:30:05.682000-06:00,64.2733,0.43081074953079224,165.3522,2.9521,113.7832,70.0,100.0,71.8799
2018-02-01 11:30:05.734000-06:00,64.2733,0.43081074953079224,165.3522,3.8081,113.7832,70.0,100.0,71.8799
2018-02-01 11:45:00.214000-06:00,64.2733,0.43081074953079224,165.3522,3.8081,113.4524,70.0,100.0,71.8799
2018-02-01 11:45:00.215000-06:00,64.2733,0.43081074953079224,165.3522,3.8081,113.4524,70.0,100.0,72.1304
2018-02-01 11:45:00.450000-06:00,64.2733,0.43081074953079224,163.8226,3.8081,113.4524,70.0,100.0,72.1304
2018-02-01 11:45:00.455000-06:00,64.2733,0.43081074953079224,163.8226,4.528,113.4524,70.0,100.0,72.1304
2018-02-01 12:00:03.037000-06:00,64.2733,0.43081074953079224,163.8226,4.528,112.4255,70.0,100.0,72.1304
2018-02-01 12:00:03.050000-06:00,64.2733,0.43081074953079224,163.8226,4.528,112.4255,70.0,100.0,72.8369
2018-02-01 12:00:07.414000-06:00,64.2733,0.43081074953079224,161.1306,4.528,112.4255,70.0,100.0,72.8369
2018-02-01 12:00:07.461000-06:00,64.2733,0.43081074953079224,161.1306,4.8945,112.4255,70.0,100.0,72.8369
2018-02-01 12:15:03.054000-06:00,64.2733,0.43081074953079224,161.1306,4.8945,108.2476,70.0,100.0,72.8369
2018-02-01 12:15:03.067000-06:00,64.2733,0.43081074953079224,161.1306,4.8945,108.2476,70.0,100.0,73.1033
2018-02-01 12:15:06.704000-06:00,64.2733,0.43081074953079224,161.3051,4.8945,108.2476,70.0,100.0,73.1033
2018-02-01 12:15:06.753000-06:00,64.2733,0.43081074953079224,161.3051,5.1303,108.2476,70.0,100.0,73.1033
2018-02-01 12:30:03.104000-06:00,64.2733,0.43081074953079224,161.3051,5.1303,91.4501,70.0,100.0,73.1033
2018-02-01 12:30:03.117000-06:00,64.2733,0.43081074953079224,161.3051,5.1303,91.4501,70.0,100.0,70.649
2018-02-01 12:30:06.692000-06:00,64.2733,0.43081074953079224,160.78,5.1303,91.4501,70.0,100.0,70.649
2018-02-01 12:30:06.737000-06:00,64.2733,0.43081074953079224,160.78,5.4484,91.4501,70.0,100.0,70.649
2018-02-01 12:45:00.204000-06:00,64.2733,0.43081074953079224,160.78,5.4484,112.5201,70.0,100.0,72.1508
2018-02-01 12:45:00.424000-06:00,64.2733,0.43081074953079224,160.4784,5.4484,112.5201,70.0,100.0,72.1508
2018-02-01 12:45:00.426000-06:00,64.2733,0.43081074953079224,160.4784,5.8473,112.5201,70.0,100.0,72.1508
2018-02-01 13:00:03.058000-06:00,64.2733,0.43081074953079224,160.4784,5.8473,104.1611,70.0,100.0,72.1508
